"Date","Tweet","Location","Retweets","Link to tweet"
"19-02-2020"," @silvial51566723: Climate change its a fact not an opinion. @e_thunter @AidanRGallagher @vanessa_vash @Greenpeace @greenpeacemx @GretaTh...","Mandal, Norway","9","https://twitter.com/krosenlund_com/status/1229983327249141760"
"19-02-2020"," @COVID19Update: Amazon CEO @JeffBezos has committed $10 billion to combat climate change through a new fund. The #BezosEarthFund will be...","Chumphon Buri, Thailand","3","https://twitter.com/Emilinajames555/status/1229983007076835328"
"19-02-2020","Amazon CEO @JeffBezos has committed $10 billion to combat climate change through a new fund. The #BezosEarthFund will begin issuing grants this summer.  #Amazon #online #ClimateChange #climate https://t.co/4RjKp4ms6W","Bangkok, Thailand","3","https://twitter.com/COVID19Update/status/1229980630328446977"
"19-02-2020"," @mwewerinke: While #SIDS only account for 1% of global emissions & face increasingly dire consequences of #climate change, donor spendin...","St Kilda","8","https://twitter.com/stephhodginsmay/status/1229979273252892672"
"19-02-2020"," @ANUFennerSchool: Campus #climate revolution: @ouranu Council has passed a resolution calling for urgent action to address climate chang...","USA","6","https://twitter.com/Eco1stArt/status/1229977064176062464"
"19-02-2020"," @silvial51566723: Climate change its a fact not an opinion. @e_thunter @AidanRGallagher @vanessa_vash @Greenpeace @greenpeacemx @GretaTh...","Seoul, Republic of South Korea","9","https://twitter.com/DodoviGodwin/status/1229976912476303362"
"19-02-2020"," @ANUFennerSchool: Campus #climate revolution: @ouranu Council has passed a resolution calling for urgent action to address climate chang...","Brazil","6","https://twitter.com/Fe_biologia/status/1229975873324847106"
"19-02-2020"," @ANUFennerSchool: Campus #climate revolution: @ouranu Council has passed a resolution calling for urgent action to address climate chang...","Canberra","6","https://twitter.com/MarieCo92176893/status/1229975649432899584"
"19-02-2020"," @ANUFennerSchool: Campus #climate revolution: @ouranu Council has passed a resolution calling for urgent action to address climate chang..."," Ginninderra Creek Canberra Oz","6","https://twitter.com/LizDolphinfluff/status/1229975321539043328"
"19-02-2020","Campus #climate revolution: @ouranu Council has passed a resolution calling for urgent action to address climate change guided by @ANU_Climate. Its time to make #ANU a Below Zero emissions institution. #ClimateAction https://t.co/7SmsLlmK2K","Canberra","6","https://twitter.com/ANUFennerSchool/status/1229974799264337920"
"19-02-2020"," @WRIRossCities: Worsening urban #inequality & the deepening #climate crisis are intertwined & must be taken on together.  Our #PrizeforC...","Nairobi, Kenya","22","https://twitter.com/uonbikeshare/status/1229970977754374144"
"19-02-2020"," @iamsuffian: In a first #Odisha has outlined the schemes sensitive to #climate it will give an idea to researchers and academics to find...","India","2","https://twitter.com/thefactnow/status/1229970175660711938"
"19-02-2020"," @iamsuffian: In a first #Odisha has outlined the schemes sensitive to #climate it will give an idea to researchers and academics to find...","Orissa","2","https://twitter.com/odishanewsfeed/status/1229969997444763649"
"19-02-2020"," @MDeMocker: Honored to be in this @washingtonpost piece by @CaitJGibson on #family lifestyle changes vs. #climate #activism:  Focus tim...","United States","4","https://twitter.com/CleanAirMoms/status/1229969866943270912"
"19-02-2020"," @BrianEttling: For #ClimateAction, excited to be @ClimateReality @ClimatePDX meeting this evening to hear Jason Skipton speak about @gro...","USA","1","https://twitter.com/Eco1stArt/status/1229969576202559489"
"19-02-2020","For #ClimateAction, excited to be @ClimateReality @ClimatePDX meeting this evening to hear Jason Skipton speak about @growinggardens, Lynn Merrick speak climate education in schools, & @kategaertner about the Faces of Climate Change Project Team. #LeadOnClimate #climate https://t.co/HgwzxwM0Sy","Portland, OR","1","https://twitter.com/BrianEttling/status/1229966313969160192"
"19-02-2020"," @ANUmedia: Resolution for #climate revolution. @ouranu Council has passed a resolution calling for urgent action to address climate chan...","Canberra","10","https://twitter.com/PailthorpeBaden/status/1229965931176030208"
"19-02-2020"," @Greenpeaceafric: .@Eskom_SAs coal dependence is not only destroying our planet, but the air pollution it creates is also damaging our..."," São Paulo - Brazil","28","https://twitter.com/EveraldoMota/status/1229965478082293761"
"19-02-2020"," @MDeMocker: Honored to be in this @washingtonpost piece by @CaitJGibson on #family lifestyle changes vs. #climate #activism:  Focus tim...","Wakanda","4","https://twitter.com/AyadeLeon/status/1229965271172993024"
"19-02-2020","Jeff Bezos Donating Billions To Help Climate Change https://t.co/We3weVzk4e #jeffbezos #climate #climatechange","","0","https://twitter.com/thetotalplug/status/1229964863834918913"
"19-02-2020","In a first #Odisha has outlined the schemes sensitive to #climate it will give an idea to researchers and academics to find out as to how the  government is spending its money 2 ensure that climate change is addressed.@IndiaToday @Greenpeace @GretaThunberg https://t.co/iiM2tEHTgz","Bhubaneswar | Kolkata | Bihar ","2","https://twitter.com/iamsuffian/status/1229964811179581441"
"19-02-2020"," @HeinzVHoenen: #SDGs #climate   How to Change Course on Climate?   by @BCG => https://t.co/Uji3wFGHhy  TY, MT @alvinfoo  cc @jgodard2 @s...","","15","https://twitter.com/BellaFraMaria/status/1229962452483366913"
"19-02-2020","@GreenNeighbour @maikzone @KIVUNature @ozhomeschool @SarahEMyhre @macdade2 your article said Farmers are hit by the worst effects of #climate change but didnt list what they were so no details on how plantfood was causing trouble, plus the practices discussed are typical of farming not anything to do with beating 100 year long fists of 1/2 a degree? https://t.co/q1kqQsgB5m","Victoria BC","0","https://twitter.com/RegimeChangeBC/status/1229962394421432320"
"19-02-2020"," @ANUmedia: Resolution for #climate revolution. @ouranu Council has passed a resolution calling for urgent action to address climate chan...","","10","https://twitter.com/CoughItUp1/status/1229960638102831105"
"19-02-2020"," @TimLydonAK: Want to change the #climate? Get behind these groups fighting #foodwaste. My article in @Revelator_News   @refed @NRDCFood...","NYC","5","https://twitter.com/brianlaungaoaeh/status/1229959645520900096"
"19-02-2020",".  #apathy may ‘get us’ before #climate #change.  jus sayin.","Sangre de Christos Mtns NM USA","1","https://twitter.com/KDRayfield/status/1229958981302411264"
"19-02-2020"," @silvial51566723: Climate change its a fact not an opinion. @e_thunter @AidanRGallagher @vanessa_vash @Greenpeace @greenpeacemx @GretaTh...","","9","https://twitter.com/BrancoEspelho/status/1229958457018736640"
"19-02-2020","You know, of all the times Ive heard these nuts talk about #ClimateChange, I have never one time heard any of them talk about how to change it, or what the solution was. EVER. All they want is for you to DONATE $$ into the Climate Change #SlushFund.   #ClimateChangeHoax #Climate https://t.co/94EzIdyFo5","","0","https://twitter.com/AmericansLove45/status/1229957852598542336"
"19-02-2020"," @blairpalese: This is #climate change. “Sifting through the ashes: Mallacoota residents after the bushfires – in pictures” - once again...","Sydney, Australia","15","https://twitter.com/CarbonReduction/status/1229956486991773696"
"19-02-2020"," @elleprovocateur: This is Emily Farnworth - head of #climate change at World Economic Forum.  She was previously director of Counter Cul...","","73","https://twitter.com/4genlauf/status/1229955891920850946"
"19-02-2020"," @lizbethfarias: #Climate #Aircraft  How changing aircraft altitude could cut flights climate impact in half https://t.co/MKtYsCacAq via...","","1","https://twitter.com/what2hell/status/1229954813238140928"
"19-02-2020"," @HeinzVHoenen: #SDGs #climate   How to Change Course on Climate?   by @BCG => https://t.co/Uji3wFGHhy  TY, MT @alvinfoo  cc @jgodard2 @s...","India","15","https://twitter.com/krishzen/status/1229954640499920896"
"19-02-2020"," @safe_climate: Slick lobby: @MSNBCs @AliVelshi explains how oil and gas companies get away with blaming consumers for #climate change....","New Jersey, USA","1","https://twitter.com/jyotsna2964/status/1229954540218339330"
"19-02-2020"," @blairpalese: This is #climate change. “Sifting through the ashes: Mallacoota residents after the bushfires – in pictures” - once again...","Melbourne","15","https://twitter.com/hilaryzm/status/1229954480059248640"
"19-02-2020"," @ANUmedia: Resolution for #climate revolution. @ouranu Council has passed a resolution calling for urgent action to address climate chan...","Sri Lanka","10","https://twitter.com/viji112/status/1229953190604361728"
"19-02-2020"," @ClimateWest: #NewMexicos #fracking boom derailing states #climate progress. @WildEarthGuards Rebecca Sobel:  Unless the state reins...","Earth ","8","https://twitter.com/lindaleblanc111/status/1229952747706966016"
"19-02-2020"," @ANUmedia: Resolution for #climate revolution. @ouranu Council has passed a resolution calling for urgent action to address climate chan...","Canberra, Australia","10","https://twitter.com/ANURegNet/status/1229952103642062848"
"19-02-2020","This is a must-read for everyone:  #climate #CNNTownHall  https://t.co/UBkrNDIUtk","","0","https://twitter.com/Calilint/status/1229950460695654400"
"19-02-2020"," @MDeMocker: Honored to be in this @washingtonpost piece by @CaitJGibson on #family lifestyle changes vs. #climate #activism:  Focus tim...","Oregon","4","https://twitter.com/tripley66/status/1229949658023153665"
"19-02-2020","@CrispinSimon @AUThackeray @UKinMumbai #Climate #nature shall be taken a major point of discussions as globally we could see #naturalclimaticdisasters causing day by day leading change in climate,temperature use of artificial cooling units #airconditions. Developing Environmental friendly #Malls #schools @WBG_Climate","Mumbai, Maharashtra","0","https://twitter.com/mainmastshpmgt/status/1229949309912829952"
"19-02-2020"," @ANUmedia: Resolution for #climate revolution. @ouranu Council has passed a resolution calling for urgent action to address climate chan...","Canberra, Australia","10","https://twitter.com/WillWright8000/status/1229949001186697216"
"19-02-2020"," @blairpalese: This is #climate change. “Sifting through the ashes: Mallacoota residents after the bushfires – in pictures” - once again...","Victoria, Australia","15","https://twitter.com/anfrancoh/status/1229948913580331008"
"19-02-2020","Honored to be in this @washingtonpost piece by @CaitJGibson on #family lifestyle changes vs. #climate #activism:  Focus time, energy on larger movement @Greenpeace @JenniferUnter  @mothersoutfront @ayadeleon @Rachel__Sarah @CleanAirMoms  @NaturalMotherN  https://t.co/LJzvOENg2a","Willamette Valley, Oregon","4","https://twitter.com/MDeMocker/status/1229948852091813889"
"19-02-2020"," @ANUmedia: Resolution for #climate revolution. @ouranu Council has passed a resolution calling for urgent action to address climate chan...","Canberra, ACT, Australia","10","https://twitter.com/scienceANU/status/1229948746001088512"
"19-02-2020","Climate change and its effect on major businesses. https://t.co/jSSlQWWkZs #Climate #Change #Businesses","Sydney, Australia","0","https://twitter.com/michae1green/status/1229948717979119617"
"19-02-2020"," @blairpalese: This is #climate change. “Sifting through the ashes: Mallacoota residents after the bushfires – in pictures” - once again...","Brisbane, Australia","15","https://twitter.com/sean_66/status/1229947610099617792"
"19-02-2020"," @blairpalese: This is #climate change. “Sifting through the ashes: Mallacoota residents after the bushfires – in pictures” - once again...","Melbourne Australia","15","https://twitter.com/suemessina/status/1229947403425333250"
"19-02-2020"," @blairpalese: This is #climate change. “Sifting through the ashes: Mallacoota residents after the bushfires – in pictures” - once again...","South Melbourne, Australia","15","https://twitter.com/FatherBob/status/1229946530989166592"
"19-02-2020","#JeffBezos is #throwing his #weight behind the #fight against #climate change months after #Amazon #employees publicly pressured him and the company to do more to #address the #issue .  https://t.co/NmD1CAsUv2","seoul, KOREA","0","https://twitter.com/hyggepost/status/1229945704430227456"
"19-02-2020"," @blairpalese: This is #climate change. “Sifting through the ashes: Mallacoota residents after the bushfires – in pictures” - once again...","Castlemaine, Central VIC","15","https://twitter.com/Cam_Walker/status/1229944007561662464"
"19-02-2020"," @WaterTrends: MARCH 22: WORLD WATER DAY - Water and #Climate Change | #SDG13 > inextricably linked < #SDG6 https://t.co/6VvhvYTaPE","Columbia Basin Canada","3","https://twitter.com/CBWaterNetwork/status/1229943046508179456"
"19-02-2020","Jeff Bezos Earth Fund: How can 0bn fight #CLIMATE change? https://t.co/bIJJvnHvEw  #GlobalWarming #climatechange","New York, USA","0","https://twitter.com/gridpointwx/status/1229942159324930048"
"19-02-2020","Write to your local MP to teach future generations about climate change 🤗🤗🤗 #climatechange #teachthefuturecampaign #uk #ClimateEmergency #climate #ClimateAction #ClimateCrisis #students #StudentsDemandAction https://t.co/gV5kpTFzt7","","0","https://twitter.com/danalouise343/status/1229942156141436929"
"19-02-2020","Jeff Bezos Earth Fund: How can 0bn fight #CLIMATE change? https://t.co/xaqMlAiR89 #GPWX #GlobalWarming #climatechange","NY","0","https://twitter.com/TimMelino/status/1229942030136156161"
"19-02-2020"," @blairpalese: This is #climate change. “Sifting through the ashes: Mallacoota residents after the bushfires – in pictures” - once again...","","15","https://twitter.com/Laup561/status/1229940585819066370"
"19-02-2020"," @TorranceCoste: ICYMI: #BCBudget is a let-down on the environment and climate change.  Were in biodiversity and #climate crises, and we...","Niitsítpiis-stahkoii treaty 7 ","8","https://twitter.com/TommyChong840/status/1229940518064275456"
"19-02-2020"," @blairpalese: This is #climate change. “Sifting through the ashes: Mallacoota residents after the bushfires – in pictures” - once again...","","15","https://twitter.com/HeleneBlanchard/status/1229939441805844480"
"19-02-2020"," @blairpalese: This is #climate change. “Sifting through the ashes: Mallacoota residents after the bushfires – in pictures” - once again...","Cameraygal Country, Australia","15","https://twitter.com/Sue0606/status/1229938635174105088"
"19-02-2020"," @RiveraSunAuthor: No Fear, no enemy, just life and revolutionary change https://t.co/IkQmv4RZJx  #Climate #Occupy BillionaireBuddha http...","","1","https://twitter.com/digitaltransf11/status/1229938535060340736"
"19-02-2020"," @blairpalese: This is #climate change. “Sifting through the ashes: Mallacoota residents after the bushfires – in pictures” - once again...","Aust","15","https://twitter.com/slsandpet/status/1229938166141878272"
"19-02-2020"," @blairpalese: This is #climate change. “Sifting through the ashes: Mallacoota residents after the bushfires – in pictures” - once again...","Australia & UK","15","https://twitter.com/pipsterb/status/1229938008108855296"
"19-02-2020"," @blairpalese: This is #climate change. “Sifting through the ashes: Mallacoota residents after the bushfires – in pictures” - once again...","UK","15","https://twitter.com/DrJimboNHS/status/1229937504163418113"
"19-02-2020"," @blairpalese: This is #climate change. “Sifting through the ashes: Mallacoota residents after the bushfires – in pictures” - once again...","where #climatehawks fly","15","https://twitter.com/chaplinscourage/status/1229937274265251845"
"19-02-2020"," @ANUmedia: Resolution for #climate revolution. @ouranu Council has passed a resolution calling for urgent action to address climate chan...","Canberra AU, ","10","https://twitter.com/msodwyer/status/1229937195152134144"
"19-02-2020","This is #climate change. “Sifting through the ashes: Mallacoota residents after the bushfires – in pictures” - once again Tks to ⁦@GuardianAus⁩ & your amazing photographer! #auspol #ClimateCrisis  https://t.co/vlo87NXNoz","Sydney, Australia","15","https://twitter.com/blairpalese/status/1229936986540011520"
"19-02-2020","Slick lobby: @MSNBCs @AliVelshi explains how oil and gas companies get away with blaming consumers for #climate change.  We can fight #GlobalWarming by demanding #CleanerCars!  https://t.co/14wtBsNx5i","Washington, DC","1","https://twitter.com/safe_climate/status/1229936152481878016"
"19-02-2020","No Fear, no enemy, just life and revolutionary change https://t.co/IkQmv4RZJx  #Climate #Occupy BillionaireBuddha https://t.co/JDBcmlrsHo","Taos, New Mexico, USA","1","https://twitter.com/RiveraSunAuthor/status/1229935477425426432"
"19-02-2020"," @CCLsaltlake: On President’s Day, we remember how American leaders have confronted major global challenges throughout our nation’s histo...","Salt Lake City, UT, 84105","2","https://twitter.com/firechalice87/status/1229935434051883010"
"19-02-2020"," @CCLsaltlake: It’s now clear that if the world is to meet the climate targets it promised in Paris, natural gas, like coal, must be deli...","Salt Lake City, UT, 84105","8","https://twitter.com/firechalice87/status/1229935351919075328"
"19-02-2020"," @TorranceCoste: ICYMI: #BCBudget is a let-down on the environment and climate change.  Were in biodiversity and #climate crises, and we...","Canada","8","https://twitter.com/DownWithOil/status/1229934930303619075"
"19-02-2020","Only if we #manage to #stop #climate #change , we will be able to maintain the #beauty of many areas. #Italy #Meran https://t.co/tTybZnB9eX","Stuttgart, München, Birmingham","0","https://twitter.com/semodu_ag/status/1229934123604729863"
"19-02-2020"," @TorranceCoste: ICYMI: #BCBudget is a let-down on the environment and climate change.  Were in biodiversity and #climate crises, and we...","Vancouver, British Columbia","8","https://twitter.com/cie1947/status/1229932566024617986"
"19-02-2020"," @8lanch: The big fat climate change poll.  Please vote  Feel free to comment  And please   Question - is climate change a man made iss...","United Kingdom","600","https://twitter.com/DavidHo34435012/status/1229931300188049409"
"19-02-2020"," @CCLsaltlake: It’s now clear that if the world is to meet the climate targets it promised in Paris, natural gas, like coal, must be deli...","Colorado, USA","8","https://twitter.com/CCL_CO/status/1229929998573764610"
"19-02-2020"," @TorranceCoste: ICYMI: #BCBudget is a let-down on the environment and climate change.  Were in biodiversity and #climate crises, and we...","Cowichan Valley","8","https://twitter.com/JaneKilthei/status/1229929473463603200"
"19-02-2020"," @8lanch: The big fat climate change poll.  Please vote  Feel free to comment  And please   Question - is climate change a man made iss...","London","600","https://twitter.com/Grado779/status/1229928933644259328"
"19-02-2020"," @jaznorfolk: Delighted to see some research I did with colleagues from @CIFOR get cited in @TheEconomist this week! Destroying #bluecarb...","Guayaquil, Ecuador","10","https://twitter.com/CBstrider/status/1229928538960207872"
"19-02-2020"," @jaznorfolk: Delighted to see some research I did with colleagues from @CIFOR get cited in @TheEconomist this week! Destroying #bluecarb...","Jamaica- Trinidad &Tobago","10","https://twitter.com/BagalueSunab/status/1229927258460217344"
"19-02-2020"," @ANUmedia: Resolution for #climate revolution. @ouranu Council has passed a resolution calling for urgent action to address climate chan...","Canberra, Australia","10","https://twitter.com/ABarrMLA/status/1229927238625157120"
"19-02-2020"," @jaznorfolk: Delighted to see some research I did with colleagues from @CIFOR get cited in @TheEconomist this week! Destroying #bluecarb...","38 countries","10","https://twitter.com/CIFOR/status/1229926902141337600"
"19-02-2020"," @DaveCurren: The favorable February weather pattern rolls on. Maybe, maybe I say cautiously, there might be a pattern change early in Ma...","NJ","1","https://twitter.com/CarissaLawson/status/1229925586539249668"
"19-02-2020"," @AtlanticCouncil: Do you work on issues related to #climate change mitigation & advanced energy solutions? Do you thrive in a dynamic &...","","1","https://twitter.com/Drdavidlowryho1/status/1229924018142302209"
"19-02-2020"," @ECOWARRIORSS: Bernie is going to create millions of green jobs and unleash a  multi-trillion-dollar scheme to fight #climate change but...","global","9","https://twitter.com/mediafrendzee/status/1229923710062256128"
"19-02-2020"," @TorranceCoste: ICYMI: #BCBudget is a let-down on the environment and climate change.  Were in biodiversity and #climate crises, and we...","here & there on Treaty 1 land","8","https://twitter.com/Beccabluesky/status/1229923342494208000"
"19-02-2020","#CLIMATE change, harmful marketing pose huge threats to childrens future     - CNET https://t.co/oS6F4NC79n  #GlobalWarming #climatechange","New York, USA","0","https://twitter.com/gridpointwx/status/1229923328380620800"
"19-02-2020","#CLIMATE change, harmful marketing pose huge threats to childrens future     - CNET https://t.co/FgnACHTKVT #GPWX #GlobalWarming #climatechange","NY","0","https://twitter.com/TimMelino/status/1229923165754798082"
"19-02-2020"," @ANUmedia: Resolution for #climate revolution. @ouranu Council has passed a resolution calling for urgent action to address climate chan...","Canberra","10","https://twitter.com/ANUPopHealth/status/1229922839253282818"
"19-02-2020"," @TorranceCoste: ICYMI: #BCBudget is a let-down on the environment and climate change.  Were in biodiversity and #climate crises, and we...","North Saanich","8","https://twitter.com/purefree12/status/1229921747509469184"
"19-02-2020","ICYMI: #BCBudget is a let-down on the environment and climate change.  Were in biodiversity and #climate crises, and we need to start taking that seriously. That means standing up to corporate polluters, not giving them breaks.  https://t.co/bJtItoUrgq #bcpoli #Budget2020","Malahat Territory","8","https://twitter.com/TorranceCoste/status/1229921048176594944"
"19-02-2020"," @ECOWARRIORSS: Bernie is going to create millions of green jobs and unleash a  multi-trillion-dollar scheme to fight #climate change but...","","9","https://twitter.com/ECOWARRIORSS/status/1229920531417354240"
"19-02-2020"," @ECOWARRIORSS: Bernie is going to create millions of green jobs and unleash a  multi-trillion-dollar scheme to fight #climate change but...","El Universo","9","https://twitter.com/nitazoxanida/status/1229920402459283456"
"19-02-2020"," @ECOWARRIORSS: Bernie is going to create millions of green jobs and unleash a  multi-trillion-dollar scheme to fight #climate change but...","Sydney, Australia","9","https://twitter.com/RB_Citizen/status/1229920206073413632"
"19-02-2020","Do you work on issues related to #climate change mitigation & advanced energy solutions? Do you thrive in a dynamic & fast-paced environment? Apply now for deputy director, climate & advanced energy at the Atlantic Council @ACGlobalEnergy Center!","1030 15th St NW,Washington, DC","1","https://twitter.com/AtlanticCouncil/status/1229918518298046464"
"19-02-2020"," @Dragofix: New Study Shows Bumblebee Populations Have Reduced by 30 Percent Due to Climate Change https://t.co/5vmiG89IR6 #bee #bees #bu...","Finland","4","https://twitter.com/Dragofix/status/1229917915736088577"
"19-02-2020"," @votesolar: Its time for utilities to account for (and protect ratepayers from) the very real risks of #climate change to our power inf...","Fairfax, VA","5","https://twitter.com/RyanHodum/status/1229917848635609088"
"19-02-2020"," @ANUmedia: Resolution for #climate revolution. @ouranu Council has passed a resolution calling for urgent action to address climate chan...","Canberra","10","https://twitter.com/parislord/status/1229917610935865344"
"19-02-2020","300 women journalists from #Africa will take part in the 3rd @Panafricaines forum initiated by @2MInteractive and organized on March 6 and 7 in #Casablanca. In 2020, they will take action against #climate change and its impacts on the continent. @_AfricanUnion @Radio2 @Cpd2M https://t.co/Sguaeg0SLY","Paris, France  ","2","https://twitter.com/Maroc_UNESCO/status/1229917529344217091"
"19-02-2020","@johnpavlovitz 2/ ...know there were mistakes. He’s made big mistakes and he has apologized & no doubt will continue to apologize. He’s used his self made fortune to support #gun control laws, fight #climate change & support a woman’s right to choose along with #PlannedParenthood...","","0","https://twitter.com/SashaHillt/status/1229917363757338624"
"19-02-2020","We consider hotspots to be areas showing an excess of 3,000 ppm of methane between the airborne sensor and the ground,” said lead author Clayton Elder of NASA’s JPL. “And we detected 2 million of these hotspots over the land that we covered.” #climate  https://t.co/PX37tqKRbM","On wrong turn to Planet Crazy","0","https://twitter.com/Max_Shields/status/1229916739019952133"
"19-02-2020","@SChrysopoulos #climate change Israel https://t.co/25Kz17Utiv","Clarksville, MD, Sheri Hinish","0","https://twitter.com/supplychnqueen/status/1229916616688881671"
"19-02-2020"," @ECOWARRIORSS: Bernie is going to create millions of green jobs and unleash a  multi-trillion-dollar scheme to fight #climate change but...","Near ☢️☣️TownDump Site️","9","https://twitter.com/EShock2020/status/1229914616089571328"
"19-02-2020","Bernie is going to create millions of green jobs and unleash a  multi-trillion-dollar scheme to fight #climate change but Wall Street are going to move heaven and Earth to destroy him - people ignore the elite and their billions  https://t.co/PmCT5R4fv5","","9","https://twitter.com/ECOWARRIORSS/status/1229914173414477831"
"19-02-2020","Resolution for #climate revolution. @ouranu Council has passed a resolution calling for urgent action to address climate change & making the University greenhouse gas negative ASAP. We will rise to the challenge using our collective resources & research. https://t.co/aelblydZFU https://t.co/CDsbCRpdoJ","Canberra","10","https://twitter.com/ANUmedia/status/1229913562086117377"
"19-02-2020"," @NewWorldLibrary: #Parents can’t fix #climatechange with life hacks — but here are ways to make a real impact, including wise words from...","Willamette Valley, Oregon","2","https://twitter.com/MDeMocker/status/1229912932005203968"
"19-02-2020","This is great! @JeffBezos   Were also doing our part with #ClimateHack2020. Joins us April 18-19 at Starfish!  https://t.co/uVjoa74igg  #climate #hackathon #climatechange #techforgood #blockchain #ai https://t.co/zpaQqbc0M3","San Francisco, CA","1","https://twitter.com/starfishsf/status/1229912875130609664"
"19-02-2020"," @BradZarnett: Whats the common theme between the #DNC not wanting a #climate debate and the sudden rule change by the DNC that allowed...","Essex. U.K","4","https://twitter.com/Phil_Free_/status/1229912048345210882"
"19-02-2020"," @ASA_CSSA_SSSA: In a world where #climate change is a concern, “carbon sequestration” is a valuable topic. Native #prairies are an impor...","","5","https://twitter.com/MacdonaldSoil/status/1229911881432715269"
"19-02-2020","The favorable February weather pattern rolls on. Maybe, maybe I say cautiously, there might be a pattern change early in March. #WheresWinter #FavorableFebruary #climate #NJTonight #NJwx #News12NJ  @News12NJ https://t.co/XyuNmpUSpA","New Jersey","1","https://twitter.com/DaveCurren/status/1229911800575074309"
"19-02-2020","Heres the thing about #Bloomberg2020. He would NOT use the #Presidency like @realDonaldTrump to engorge himself with $ or hire his unqualified greedy progeny or deny #climate change or allow the #NRA to dictate. @vickicobb @JulieGribbleNYC #Democrats2020 #Elections2020","New York","0","https://twitter.com/roxiemunro/status/1229911090051649536"
"19-02-2020","I’m so excited for this! Student designed projects leading the way on sustainability across our FE programmes in Business, Accounting, Administration and Computing! #getinvolved #climate #change #sustainability #furthereducation #FE #ClimateAction https://t.co/5D60JkBUkg","","1","https://twitter.com/elder_jillian/status/1229910332841365506"
"19-02-2020","OK, #climate change either makes the #GreatLakes levels higher or lower, you cannot claim both.  Sorry, #GretaThunberg  https://t.co/lEnwfJrauZ","Michael Balls refrigerator","0","https://twitter.com/jbsrq/status/1229909354633191424"
"19-02-2020"," @physorg_com: #Climate change could shrink vital tropical rainfall belt @ScienceAdvances https://t.co/9tM0fQSno7","Birraranga, unceded land of the Kulin nations","7","https://twitter.com/jhaue/status/1229908333823311872"
"19-02-2020"," @dilipnathnyc: You don’t need to be a socialist to bring #climate change in Queens. 51% New Americans living in Queens those were borned...","New York, NY","1","https://twitter.com/QueensBPSpecial/status/1229908218924630016"
"19-02-2020"," @arikring: An Amazing Photographic Doc of 1 of the Worlds Largest #Solar #Energy Plants https://t.co/XMQMawCzcx #Climate #CSP https://t....","Turkey / İstanbul","133","https://twitter.com/gezgintrk/status/1229906904383705091"
"19-02-2020"," @Greenpeaceafric: .@Eskom_SAs coal dependence is not only destroying our planet, but the air pollution it creates is also damaging our...","France EU","28","https://twitter.com/FBPETrundlelin/status/1229906377889505280"
"19-02-2020","@JeffBezos. wants to throw 10 too much money at #climate change, how bout you spend that money on land and plant #hemp! Thatll help the entire ball of bluebwe live on. You could even make your packaging from it. #plantiteverywhere #votehemp","Close Enough, USA","0","https://twitter.com/BlakkyFlamingo/status/1229905148052430848"
"19-02-2020"," @Cecalli_Helper: Please sign and share the #Petition to Evacuate International Students from Wuhan, Hubei Province, China https://t.co/6...","","9","https://twitter.com/BushraA01268638/status/1229905100245651456"
"19-02-2020"," @SunrydeMobility: Jeff Bezos Commits $10 Billion to Address Climate Change. Jeff called the Bezos Earth Fund.   #jeffbezos #philanthropi...","United States","3","https://twitter.com/fingo_org/status/1229903111650729985"
"19-02-2020"," @Cecalli_Helper: Please sign and share the #Petition to Evacuate International Students from Wuhan, Hubei Province, China https://t.co/6...","Minato-ku, Tokyo","9","https://twitter.com/naoko_nl/status/1229902839964565509"
"19-02-2020"," @silvial51566723: We need to change to climate change. We need to do the different. Do the change. @sophiamathur @releaf4us @e_thunter @...","Dortmund","2","https://twitter.com/stratkotter/status/1229901434789023750"
"19-02-2020"," @arikring: An Amazing Photographic Doc of 1 of the Worlds Largest #Solar #Energy Plants https://t.co/XMQMawCzcx #Climate #CSP https://t....","Tel Aviv","133","https://twitter.com/arikring/status/1229900804175298563"
"19-02-2020"," @silvial51566723: Climate change its a fact not an opinion. @e_thunter @AidanRGallagher @vanessa_vash @Greenpeace @greenpeacemx @GretaTh...","TELFORD UK","9","https://twitter.com/redmayne_robert/status/1229900088757104640"
"19-02-2020"," @NewWorldLibrary: #Parents can’t fix #climatechange with life hacks — but here are ways to make a real impact, including wise words from...","NJ","2","https://twitter.com/imagine_garden/status/1229899755679047683"
"19-02-2020"," @arikring: I ❤️ #Innovation:  A #Sydney #StartUp Wants to Change Portable #Electricity Using #Solar #Power  https://t.co/AAOs1jMtNc #Cli...","Melbourne, Victoria","252","https://twitter.com/Pbearwilltravel/status/1229899660824698880"
"19-02-2020"," @arikring: I ❤️ #Innovation:  A #Sydney #StartUp Wants to Change Portable #Electricity Using #Solar #Power  https://t.co/AAOs1jMtNc #Cli...","Tel Aviv","252","https://twitter.com/arikring/status/1229899376438521856"
"19-02-2020","#Parents can’t fix #climatechange with life hacks — but here are ways to make a real impact, including wise words from @MDeMocker in the @washingtonpost:  https://t.co/nxCh1RKgYH #climate #globalwarming #environment #climateaction #parent #ClimateEmergency #ClimateActionNow","Novato, CA","2","https://twitter.com/NewWorldLibrary/status/1229899247241158656"
