"Date","Tweet","Location","Retweets","Link to tweet"
"18-02-2020"," @CohenProf: 5-10% of #US premature #mortality is attributed to #airpollution, spurring reform efforts around local #emissions. But a new...","","6","https://twitter.com/judith_graham/status/1229796771062136833"
"18-02-2020","The aviation industry is working on designs for all new types of aircraft in efforts to be more environmentally friendly.  https://t.co/aaT7cZMeyh #aviation #goinggreen #emissions #airplanes","Tampa, FL","0","https://twitter.com/SpaceGenius2/status/1229796508020723715"
"18-02-2020","🇬🇧 As part of a £90 million Govt funding package to cut carbon #emissions in homes & industry, Europe's first ever hydrogen plants will be developed here in the UK. They could generate enough clean energy to heat over 200,000 homes. #netzero   https://t.co/4WgrsEXIOL","London","2","https://twitter.com/CEN_HQ/status/1229796441096323079"
"18-02-2020"," @whgroup300: Tyseley Energy Park is one of #Birmingham’s most iconic business sites, with a history of innovation and now a key role in...","Birmingham / Plas Llwyngwern","5","https://twitter.com/gavindjharper/status/1229795856611782657"
"18-02-2020"," @COP26: 🌍 💪 💚 🇬🇧  Today @beisgovuk announced a £90m package to help homes and businesses to cut carbon #emissions.  This includes fundin...","España","15","https://twitter.com/mitecogob/status/1229795459943800832"
"18-02-2020","The Earth is dying due to environmental degradation. Can we save the planet by innovating how we use natural resources and how we consume them? https://t.co/9XmndUzU9S  #earth #dying #death #nature #planet #foodwaste #climatechange #green #airquality #smog #emissions #cleanair https://t.co/eOkk7EVGvQ","Worldwide","0","https://twitter.com/pacificgreentec/status/1229795252095070209"
"18-02-2020","Talking points @OilandGasIQ #LNGBunkeringSummit #Amsterdam by @Total Marine Fuel's expert - @Xavier Pfeuty– on #LNG: 5 facts for the year ahead prove supply sustainability is on one half of the equation https://t.co/56NGs6A5ss   #marinefuels #emissions #marine #shipping #energy https://t.co/l6D7Jg7dTB","Worldwide","0","https://twitter.com/Total_Lubmarine/status/1229793949990211585"
"18-02-2020","Now that’s what we call progress! Learn more about how we’re helping industry fleets cut #emissions with #renewablediesel in @GreenBiz’s recent interview with #Neste US president Jeremy Baines.   https://t.co/CfIQzYeDTM https://t.co/wpK59NBiDc","Houston, TX","1","https://twitter.com/Neste_US/status/1229793157216440322"
"18-02-2020"," @KSealing: Reduce the amount of dangerous gasses in your plant with one simple change .  Want to test Fishbone gasket ? Contact us info@...","West Midlands, England","3","https://twitter.com/UKGSAssoc/status/1229792971907833860"
"18-02-2020","'in the end... the most effective use of Bezos’s money could be on politics... governments have more power than anyone to bend the #emissions curve through legislation and regulation.' great point by @AkshatRathi @climate 💰🌏 https://t.co/tItxadBVOT","","0","https://twitter.com/nissimgd/status/1229792953884909568"
"18-02-2020","41 to 53 percent of air-quality-related premature mortality (5-10% of the total annual #premature #mortality in the US) resulting from a #state’s #emissions occurs outside that state https://t.co/PO4D0m9Xbv @nature","Salt Lake City, UT","0","https://twitter.com/PubSnips/status/1229792389671161859"
"18-02-2020","Stop blaming #population #growth for #climatechange. The real culprit is #wealth #inequality.  #Consumption by the #world’s #richest 10% makes up half of the #planet’s consumption-based #CO2 #emissions.  @wef @JaneGoodallInst @friends_earth @the_ecologist  https://t.co/IIiinpwOYW","","2","https://twitter.com/EcoFamilies/status/1229792387402289156"
"18-02-2020","#Refrigeration units often operate with clogged condenser coils wasting energy and causing unneeded #emissions. Our patented COILPOD compressed air and vacuum cleaning method is no-mess. Watch our demo video at https://t.co/WTKuS3eTZv and visit https://t.co/YyMfcEcg7w too. https://t.co/biogvFVXwz https://t.co/fjSuu2kvl8","Email: richard@coilpod.com","0","https://twitter.com/COILPOD/status/1229791051440885766"
"18-02-2020","#Global #CO2 #emissions were flat in 2019  @IEA analysis found that energy-related CO2 emissions were flat last year at 33.3 gigatonnes  #Science shows steep cuts still needed to meet #temperature goals of #Paris #climate agreement  @Axios | #ClimateChange https://t.co/JO8PmXgypy https://t.co/E5GpnDRDX5","Los Angeles, CA","0","https://twitter.com/AjHenreid/status/1229789114179997696"
"18-02-2020"," @COP26: 🌍 💪 💚 🇬🇧  Today @beisgovuk announced a £90m package to help homes and businesses to cut carbon #emissions.  This includes fundin...","","15","https://twitter.com/A_Ambrogetti/status/1229788604936916994"
"18-02-2020"," @futureNetZero: The government has announced a £90 million package to support projects, including #hydrogen, that can help reduce #emiss...","Canada- Xing-Linkedln","2","https://twitter.com/NetClubj1/status/1229787386973913090"
"18-02-2020"," @cleanenergywire: Reconciling economic activity at sea with #climate action: #Germany to promote EU maritime strategy including European...","","2","https://twitter.com/LowSulfurBunker/status/1229787193125801984"
"18-02-2020"," @COP26: 🌍 💪 💚 🇬🇧  Today @beisgovuk announced a £90m package to help homes and businesses to cut carbon #emissions.  This includes fundin...","Canada- Xing-Linkedln","15","https://twitter.com/NetClubj1/status/1229787142727065601"
"18-02-2020"," @whgroup300: Tyseley Energy Park is one of #Birmingham’s most iconic business sites, with a history of innovation and now a key role in...","","5","https://twitter.com/HayTrust/status/1229787039329026053"
"18-02-2020"," @CohenProf: 5-10% of #US premature #mortality is attributed to #airpollution, spurring reform efforts around local #emissions. But a new...","","6","https://twitter.com/kjatar/status/1229786566253568000"
"18-02-2020","Minister of @beisgovuk, @KwasiKwarteng, has announced UK households and businesses will benefit from a £90m investment to cut #carbon #emissions, £70m of which will fund 2 low carbon hydrogen production plants. Read more here: https://t.co/F8f8RsrK92 #energytech https://t.co/zad2clJZrr","Milton Keynes, UK","0","https://twitter.com/teamenergyeaa/status/1229785980317687808"
"18-02-2020","Delta Air Lines commits $1bn to become carbon neutral - The business has pledged to become carbon neutral as well as minimise its reliance on the carbon offset market. . Full story at https://t.co/oVDTi5HJK8 . #climatechange #carbon #emissions #globalwarming #netzero #travel https://t.co/1xXSS5fPgF","UK","0","https://twitter.com/OVONewswire/status/1229785369694089217"
"18-02-2020"," @CohenProf: 5-10% of #US premature #mortality is attributed to #airpollution, spurring reform efforts around local #emissions. But a new...","PHX AZ / Layleaux Tapestries","6","https://twitter.com/snowmiaux/status/1229785252035317760"
"18-02-2020"," @GISP_Tweets: ""Several of the world’s major #Airlines have announced plans to become 'carbon neutral'... When you compare what’s being d...","Plant Earth ","4","https://twitter.com/GreenNewDealMMT/status/1229783777116688384"
"18-02-2020","#NEWS: A recent report outlines how a part of the Amazon is emitting more CO2 than absorbing. #environment #amazon #rainforest #emissions #pollution https://t.co/B5bA2qyJko","San Francisco","0","https://twitter.com/mOppenheimORG/status/1229782870169878537"
"18-02-2020","Is your business interested in #environmental, #emissions and #AirQuality monitoring? Subscribe to our ILM Exhibitions newsletter and stay ahead of vital industry news and conference & exhibition updates 👉 https://t.co/b5gvfZL4Fp  #AirPollution #petroleum #fuel https://t.co/Q9FXI3glh9","United Kingdom","0","https://twitter.com/Petro_online/status/1229782795758776320"
"18-02-2020"," @cleanenergywire: Reconciling economic activity at sea with #climate action: #Germany to promote EU maritime strategy including European...","Earth","2","https://twitter.com/criticalgoose/status/1229782718508142593"
"18-02-2020","#CEM2020 preparations are off to a flying start with all exhibition space selling out after additional stands were added 😲. Don't miss out on the leading #emissions #monitoring event 👉 https://t.co/Tq71E5hWsF  @IET_online #hydrogen #airmonitoring #airpollution #Poland #Krakow https://t.co/AF9tUf40PT","United Kingdom","0","https://twitter.com/IET_online/status/1229782696588607488"
"18-02-2020"," @COILPOD: An #emissions reduction strategy for #buildings with #foodservice or #healthcare tenants: deploy our https://t.co/U67YaILc #...","Email: richard@coilpod.com","1","https://twitter.com/COILPOD/status/1229782068449677315"
"18-02-2020","Reconciling economic activity at sea with #climate action: #Germany to promote EU maritime strategy including European shore power initiative during 2020 EU Council Presidency   https://t.co/czlV7Z89J2 #shipping #maritime #emissions https://t.co/NZknwhuwuT","Berlin","2","https://twitter.com/cleanenergywire/status/1229781949969031168"
"18-02-2020","How have #carbon #emissions levels changed during the Trump administration? MIT Joint Program Co-Director John Reilly helps PolitiFact reporter account for carbon's ups and downs in past three years. https://t.co/8rVyR5EJlc","MIT Cambridge, MA","0","https://twitter.com/MITGlobalChange/status/1229781806813188096"
"18-02-2020","The @DefraGovUK Clean Air Zone Framework requires local authorities to assess #emissions from non-road mobile #machinery and #generator use   https://t.co/cMiVZiOokl #NRMM #airquality  @DefraUKAir","London, UK","0","https://twitter.com/ConstructDustUK/status/1229781597005676544"
"18-02-2020"," @drjamestate: Looking to work making our cities cleaner, healthier places to live in 2020 and beyond? Contributing to mitigating the #Cl...","Leeds","14","https://twitter.com/jillian_anable/status/1229781289978486785"
"18-02-2020"," @CohenProf: 5-10% of #US premature #mortality is attributed to #airpollution, spurring reform efforts around local #emissions. But a new...","Treaty 1: Winnipeg, MB","6","https://twitter.com/Lucian_Lutrae/status/1229780927313661953"
"18-02-2020"," @CohenProf: 5-10% of #US premature #mortality is attributed to #airpollution, spurring reform efforts around local #emissions. But a new...","","6","https://twitter.com/briandavidearp/status/1229780743347245057"
"18-02-2020"," @AECC_eu: #Diesel engines have a long history of constant #innovation. They will continue to be a viable option for drivers now and in t...","vilvoorde","144","https://twitter.com/walterwillems8/status/1229780713819529216"
"18-02-2020"," @COP26: 🌍 💪 💚 🇬🇧  Today @beisgovuk announced a £90m package to help homes and businesses to cut carbon #emissions.  This includes fundin...","Lusaka, Zambia","15","https://twitter.com/DfidZambia/status/1229780594516688896"
"18-02-2020","World's #carbon #emissions flatline as rich nations ditch coal for wind and solar: #IEA https://t.co/hCxtnAthEq","Dallas, TX","0","https://twitter.com/larylur/status/1229780498207125505"
"18-02-2020"," @AECC_eu: #Diesel engines have a long history of constant #innovation. They will continue to be a viable option for drivers now and in t...","Brussels","144","https://twitter.com/Drschelter/status/1229780384264720385"
"18-02-2020","@BP_plc sets ambition for net zero by 2050. #carbonfootprint #carbonneutral #NetZero #NetZeroCarbon #emissions #sustainability #GHG  https://t.co/WWEoR4ijTy","London, England","0","https://twitter.com/shonnihal/status/1229780247488450560"
"18-02-2020","Emissions limits and shift to e-cars take their toll: #Germany's car industry calls for government help as majority of suppliers are planning to cut jobs  https://t.co/5NwuCi4wxw #EVs #emissions https://t.co/3KfBJ4bH34","Berlin","0","https://twitter.com/cleanenergywire/status/1229779248388460546"
"18-02-2020"," @CohenProf: 5-10% of #US premature #mortality is attributed to #airpollution, spurring reform efforts around local #emissions. But a new...","NYU Langone Medical Ctr","6","https://twitter.com/ArthurCaplan/status/1229779243824869382"
"18-02-2020"," @COILPOD: @AlokSharma_RDG @COP26 @AminaJMohammed Please consider pushing better cleaning/servicing of #HVACR #cooling equipment for #ene...","Email: richard@coilpod.com","1","https://twitter.com/COILPOD/status/1229777850951258112"
"18-02-2020"," @OilGasCanada: Hey woke folk: Coastal GasLink will help get China off coal:   If protesters truly cared about the environment, they'd be...","Alberta","15","https://twitter.com/harboursafety/status/1229776215243800576"
"18-02-2020","An #emissions reduction strategy for #buildings with #foodservice or #healthcare tenants: deploy our https://t.co/U67YaILc #refrigeration coil cleaning technology to them so they can do no-mess condenser coil cleaning for energy savings and emissions reduction! https://t.co/T5IytY9qru","Email: richard@coilpod.com","1","https://twitter.com/COILPOD/status/1229774090539601922"
"18-02-2020"," @ElisaMikko: ”Carbon rationing offers you a lifestyle choice. You don’t have to go green on everything, you can choose.” City of Lahti s...","Freiburg im Breisgau","2","https://twitter.com/JDJourno/status/1229773925091041280"
"18-02-2020","Construction work grinds to a halt following complaints from environmental groups: Tesla #gigafactory delay will damage Germany’s reputation, politicians and industry warn   https://t.co/mLhIQjxf4n #Tesla #EVs #emissions https://t.co/BpiF1FQUlB","Berlin","0","https://twitter.com/cleanenergywire/status/1229773349980602369"
"18-02-2020","Minister of @beisgovuk, @KwasiKwarteng, announces UK households and businesses will benefit from £90m to cut #carbon #emissions in industry and homes. £70m will include funding 2 of Europe’s first-ever low carbon hydrogen production plants. Read more here: https://t.co/F8f8RsrK92 https://t.co/SBI7lHeD5E","Milton Keynes, UK","0","https://twitter.com/teamenergyeaa/status/1229771362526470145"
"18-02-2020","@501mossy @martynrolly @PlaceNorthWest How about 'rejigging' Ribbleton? Instead of toxic #emissions from incinerator & from 186 HGVs bringing in 395,000 tonnes p.a. of waste, we just want to breathe clean air. Preston is more than just city centre - but #AirPollution at ground level will reach centre. PM2.5, NO², CO² https://t.co/NHGA6AnGSy","Preston, England","0","https://twitter.com/Rawe___/status/1229771314463985665"
"18-02-2020"," @BatteryH2: #Germany #Deutschland #h2 #hydrogen #hydrogeneconomy #renewables ""#IEA had some good news recently when it announced that #C...","Salt Lake City, UT","1","https://twitter.com/derekroy100/status/1229769747476037632"
"18-02-2020"," @SustWomen: Would you consider renting your work wardrobe?  The fashion industry causes: 💨 10% of all greenhouse gas #emissions 💧 20% of...","United Kingdom","3","https://twitter.com/SteffWSS/status/1229769600788762624"
"18-02-2020"," @Kayrros: Kayrros and Japan’s National Institute of Information and Communications Technology #NICT are joining forces to extract action...","千葉 or 茨城 or 東京","3","https://twitter.com/FormoonP/status/1229769577774452737"
"18-02-2020","#Germany #Deutschland #h2 #hydrogen #hydrogeneconomy #renewables ""#IEA had some good news recently when it announced that #CO2 #emissions in 2019 did not increase compared to 2018 while the #worldeconomy grew by 3 percent."" https://t.co/3WEMT8Hxw8","Sal","1","https://twitter.com/BatteryH2/status/1229769344348897282"
"18-02-2020","Timely reminder: The Internet causes as much #carbon #emissions as the entire global aviation industry - and Google causes about 40% of those emission. Initiatives like this are just #greenwashing @hyperallergic  https://t.co/CmwJWHsga4","Berlin","0","https://twitter.com/CasparShaller/status/1229769304129884164"
"18-02-2020","Industry Outlook: 5 White-hot Opportunities In The Environmental Sustainability Space https://t.co/Owj1X26hlW @readtherising #Emissions https://t.co/c7jh1nkcV3","England, United Kingdom","0","https://twitter.com/AMSCompositeC/status/1229768856215879681"
"18-02-2020","#London’s new Ultra Low Emission Zone will help clean London’s air, but we want to do more. Our #GreenDBiofuel is a viable way for diesel fleet operators to reduce their #emissions, without the considerable expense of vehicle modifications.  #ULEZ https://t.co/TigscqATTR https://t.co/szdbjDIx5v","United Kingdom","0","https://twitter.com/GreenBiofuels/status/1229768543899672577"
"18-02-2020","@cleanenergywire That's why #syntheticfuels are needed in order to decouple #emissions from #growth in #aviation.","Frankfurt on the Main, Germany","0","https://twitter.com/capheniatec/status/1229768129557024774"
"18-02-2020"," @AECC_eu: Now that modern #diesel & #petrol cars perform similarly, consumers can compare vehicles based on their needs, rather than on...","Mol, België","70","https://twitter.com/ferre_beyens/status/1229767978549465089"
"18-02-2020","Australia has done little on emissions, and is not planning much in next decade https://t.co/F6qSqPByq4 #emissions","Vacaville, CA","0","https://twitter.com/apolloenergies/status/1229767741235699712"
"18-02-2020"," @HexaCover: Pleased to announce a new @HexaCover® project in China (Tianjin). @HexaCover® is deployed to cover industrial wastewater for...","Denmark","2","https://twitter.com/JbmBach/status/1229766115242446848"
"18-02-2020"," @HexaCover: Very pleased to announce a new @HexaCover® project in Norway (N-5954). @HexaCover® (Oil & Gas Heavy Duty UV) is deployed in...","Denmark","1","https://twitter.com/JbmBach/status/1229766101405442053"
"18-02-2020"," @HexaCover: Very pleased to share information on a new Hexa-Cover® project in Norway, N-7670 Hexa-Cover® is covering a slurry tank in or...","Denmark","1","https://twitter.com/JbmBach/status/1229765918009503745"
"18-02-2020"," @ANUmedia: The ACT should be carbon neutral by 2045 #ANUExpert Prof Will Steffen tells @rgoodlass in @DailyAdvertiser.   #CBR #Climate #...","","9","https://twitter.com/kesokoji/status/1229765638085734403"
"18-02-2020","Reducing #GHG #emissions in personal transport - see the most effective measures. #Mobility  #materials #resources #climate #environment thx @UNEPIRP @UNEP @EdgarHertwich @StefanPauliuk  https://t.co/uMzWCFHOta https://t.co/sYT4v2t1So","Belgium, Germany, Austria","0","https://twitter.com/stocksandflows/status/1229765458640986112"
"18-02-2020"," @GovDataLtd: Announced in the past 24 hours is a £90 MILLION #uk package to tackle #emissions from homes and heavy industry!  Joining th...","Leeds","1","https://twitter.com/AndrewBellKM/status/1229764682921189376"
"18-02-2020"," @COP26: 🌍 💪 💚 🇬🇧  Today @beisgovuk announced a £90m package to help homes and businesses to cut carbon #emissions.  This includes fundin...","Addis Ababa, Ethiopia","15","https://twitter.com/UK_AfricanUnion/status/1229764535545991168"
"18-02-2020","Announced in the past 24 hours is a £90 MILLION #uk package to tackle #emissions from homes and heavy industry!  Joining the supply chain can facilitate huge growth for your #energy #business. Contact us to find out about an £800 Million initiative today!  https://t.co/ig43HjtaqZ https://t.co/JvzCP8bwJc","United Kingdom","1","https://twitter.com/GovDataLtd/status/1229764126295154688"
"18-02-2020"," @AHDB_Pork: Our new guide introduces the use of #slurry cooling and associated heat recovery to reduce #emissions from stored pig slurry...","Lossiemouth","3","https://twitter.com/AliLong05/status/1229763670831435776"
"18-02-2020","Kyoung Doug Min, Professor, @SNUnow during his talk on ""Future #ICEngine #technology: toward near-zero #CO2 and exhaust #emissions"" at the #KAUST #Research Conference: Transition to #LowCarbon Mobility, 2020. https://t.co/j1ra6oHSC8","Thuwal, Saudi Arabia","0","https://twitter.com/CCRCatKAUST/status/1229763657703329792"
"18-02-2020","METALMINER:  METALMINER: #India’s auto sector reaches crucial point amid government’s #emissions goals https://t.co/ifwug9QiOu https://t.co/dZR6tCG2TZ","","0","https://twitter.com/RecycleBlu/status/1229763596210638853"
"18-02-2020"," @COP26: 🌍 💪 💚 🇬🇧  Today @beisgovuk announced a £90m package to help homes and businesses to cut carbon #emissions.  This includes fundin...","","15","https://twitter.com/MtCO2e/status/1229763499477303298"
"18-02-2020"," @EthanolEurope Using #E10 w/ uo to 10% Bio- #ethanol in #Ireland `s 1 Mio #Petrol #cars would reduce #carbon #emissions by 150,000 tonnes per year at no extra cost https://t.co/y0CHiQhqZ7","Berlin, Germany","0","https://twitter.com/BDBeBerlin/status/1229763449590353922"
"18-02-2020"," @whgroup300: Tyseley Energy Park is one of #Birmingham’s most iconic business sites, with a history of innovation and now a key role in...","Birmingham & globally at times","5","https://twitter.com/1BordesleyGreen/status/1229763180144058370"
"18-02-2020"," @COP26: 🌍 💪 💚 🇬🇧  Today @beisgovuk announced a £90m package to help homes and businesses to cut carbon #emissions.  This includes fundin...","Cambridge, England","15","https://twitter.com/bevcornaby/status/1229763093393219584"
"18-02-2020"," @NIAUK: #NetZero needs #nuclear. Nuclear is a low carbon source of power and has been essential in driving down #emissions in the #UK so...","Liverpool","11","https://twitter.com/Diffractionist/status/1229762366096756737"
"18-02-2020","A contribution 2 the discussion about the Well to Tank #WTT #emissions from gasoline and #diesel  - Is it a good analysis? #oilandgas - flaring - refineries - methane - #gas #Petrol #CO2 @JKempEnergy https://t.co/M0dPWrOvXo","Berlin, Germany","0","https://twitter.com/BDBeBerlin/status/1229761728252203008"
"18-02-2020"," @SJCAlliance: Instead of gloating about record-high oil production on #publicland, wouldn't it be nice if the administration focused ins...","Denver, CO","1","https://twitter.com/RockyMtWild/status/1229761250852102145"
"18-02-2020","“#NetZero: achieving an overall balance between #emissions we produce & those taken out of the atmosphere”. The current definition entails over-reliance on #NegativeEmissions Technologies (NETs) to achieve #decarbonisation and a pathological avoidance discussing #carbonreduction","London","0","https://twitter.com/sheislaurence/status/1229761013303652352"
"18-02-2020"," @COILPOD: To reduce unneeded #emissions from #buildings we suggest deploying our https://t.co/n4FzNMMSH7 #refrigeration coil cleaning te...","Email: richard@coilpod.com","1","https://twitter.com/COILPOD/status/1229760720243437575"
"18-02-2020","""Higher #greenhousegas #emissions due to rapid thawing of the #permafrost Researchers show in study that abrupt thawing increases emissions by 40%"" ""A plus that current #climate models have so far not taken into account."" 👇 https://t.co/tAGxCJ5TyR","","0","https://twitter.com/InfopointA/status/1229760419448922115"
"18-02-2020","Reducing #transportation #emissions for its customers prepares @UPS for the future. https://t.co/xn3QgfddBy https://t.co/EfOZlkJLJ6","Northampton, MA","0","https://twitter.com/3BLNews/status/1229760249134870529"
"18-02-2020","@AlokSharma_RDG @COP26 @AminaJMohammed Please consider pushing better cleaning/servicing of #HVACR #cooling equipment for #energy savings and #emissions reduction, especially commercial #refrigeration in the #foodservice and #healthcare sectors. https://t.co/RC7CEZumIU","Email: richard@coilpod.com","1","https://twitter.com/COILPOD/status/1229760232064266240"
"18-02-2020","After issues with the online vehicle checker service, a Birmingham City Council spokesperson has said that the Birmingham CAZ is still on track to start in summer 2020 https://t.co/hBeEq6CoHm #CAZ #FossilFuels #ZeroEmission #cuttingcarbon #emissions #emissionsfree #cleanair https://t.co/kkMOH8JuqO","Reading, UK","0","https://twitter.com/VehicleWeighing/status/1229760086614200321"
"18-02-2020"," @GallegaGlobal: Did you know? Emission regulations and technology has improved so much that it would take the emissions of 60 modern day...","mexico","2","https://twitter.com/thepeterpietro/status/1229757735987625984"
"18-02-2020"," @COP26: 🌍 💪 💚 🇬🇧  Today @beisgovuk announced a £90m package to help homes and businesses to cut carbon #emissions.  This includes fundin...","Endon, England","15","https://twitter.com/JoePorterUK/status/1229756886431490051"
"18-02-2020"," @COP26: 🌍 💪 💚 🇬🇧  Today @beisgovuk announced a £90m package to help homes and businesses to cut carbon #emissions.  This includes fundin...","Belfast, Northern Ireland","15","https://twitter.com/ClimateNI/status/1229756492288581633"
"18-02-2020"," @ElisaMikko: ”Carbon rationing offers you a lifestyle choice. You don’t have to go green on everything, you can choose.” City of Lahti s...","Lahti, Suomi","2","https://twitter.com/LahdenKaupunki/status/1229756444532203520"
"18-02-2020"," @NIAUK: #NetZero needs #nuclear. Nuclear is a low carbon source of power and has been essential in driving down #emissions in the #UK so...","UK","11","https://twitter.com/Matt_assystem/status/1229755203123019776"
"18-02-2020","5-10% of #US premature #mortality is attributed to #airpollution, spurring reform efforts around local #emissions. But a new @nature study finds that ~1/2 of these effects come from cross-state pollution, a result that raises distinct policy questions. https://t.co/WIosl74Wkm","","6","https://twitter.com/CohenProf/status/1229754981504475136"
"18-02-2020"," @COP26: 🌍 💪 💚 🇬🇧  Today @beisgovuk announced a £90m package to help homes and businesses to cut carbon #emissions.  This includes fundin...","","15","https://twitter.com/annaissamess/status/1229754245169254401"
"18-02-2020"," @noikeanolife: The States Producing the Most #CO2😷Per Capita @StatistaCharts https://t.co/dkr7Vgwz4u #ClimateAction #IPCC #SDGs #LowCarb...","Kitano, Kobe City, Japan","6","https://twitter.com/noikeanolife/status/1229754208351449089"
"18-02-2020"," @COP26: 🌍 💪 💚 🇬🇧  Today @beisgovuk announced a £90m package to help homes and businesses to cut carbon #emissions.  This includes fundin...","Bristol, England","15","https://twitter.com/HMGSouthWest/status/1229754184657969152"
"18-02-2020"," @COP26: 🌍 💪 💚 🇬🇧  Today @beisgovuk announced a £90m package to help homes and businesses to cut carbon #emissions.  This includes fundin...","Ottawa, Ontario","15","https://twitter.com/MattBaglolePhD/status/1229753638756679680"
